id_empresa;nombre_empresa;marca;tipo_gas;tamano;medida;precio;id_comuna;nombre_comuna;id_region;nombre_region;fecha_consulta;fecha_actualizacion
licc1310101;LIPIGAS;lipigas;normal;5;kg;13450;13101;Santiago Centro;13;Metropolitana de Santiago;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;11;kg;20550;13101;Santiago Centro;13;Metropolitana de Santiago;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;15;kg;27150;13101;Santiago Centro;13;Metropolitana de Santiago;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;45;kg;81700;13101;Santiago Centro;13;Metropolitana de Santiago;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;13450;13101;Santiago Centro;13;Metropolitana de Santiago;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;20550;13101;Santiago Centro;13;Metropolitana de Santiago;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;27150;13101;Santiago Centro;13;Metropolitana de Santiago;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;81700;13101;Santiago Centro;13;Metropolitana de Santiago;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;5;kg;13900;15101;Arica;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;11;kg;23390;15101;Arica;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;15;kg;27900;15101;Arica;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;45;kg;99800;15101;Arica;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15101;Arica;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15101;Arica;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15101;Arica;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15101;Arica;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;5;kg;13900;15102;Camarones;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;11;kg;23390;15102;Camarones;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;15;kg;27900;15102;Camarones;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;45;kg;111340;15102;Camarones;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15102;Camarones;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15102;Camarones;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15102;Camarones;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15102;Camarones;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;5;kg;13900;15201;Putre;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;11;kg;23390;15201;Putre;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;15;kg;27900;15201;Putre;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;normal;45;kg;111340;15201;Putre;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15201;Putre;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15201;Putre;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15201;Putre;15;Arica y Parinacota;2022-06-24 11:52:45.174045;2022-06-23 11:52:45.174045
