id_empresa;nombre_empresa;marca;tipo_gas;tamano;medida;precio;id_comuna;nombre_comuna;id_region;nombre_region;fecha_consulta;fecha_actualizacion
licc1310101;LIPIGAS;lipigas;normal;5;kg;11550;13101;Santiago Centro;13;Metropolitana de Santiago;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;11;kg;17900;13101;Santiago Centro;13;Metropolitana de Santiago;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;15;kg;24650;13101;Santiago Centro;13;Metropolitana de Santiago;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;45;kg;77200;13101;Santiago Centro;13;Metropolitana de Santiago;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;11550;13101;Santiago Centro;13;Metropolitana de Santiago;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;17900;13101;Santiago Centro;13;Metropolitana de Santiago;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24650;13101;Santiago Centro;13;Metropolitana de Santiago;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;77200;13101;Santiago Centro;13;Metropolitana de Santiago;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;5;kg;12450;15101;Arica;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;11;kg;22590;15101;Arica;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;15;kg;25190;15101;Arica;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;45;kg;93000;15101;Arica;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15101;Arica;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15101;Arica;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15101;Arica;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15101;Arica;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;5;kg;12450;15102;Camarones;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;11;kg;22590;15102;Camarones;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;15;kg;25040;15102;Camarones;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;45;kg;104540;15102;Camarones;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15102;Camarones;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15102;Camarones;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15102;Camarones;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15102;Camarones;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;5;kg;12450;15201;Putre;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;11;kg;22590;15201;Putre;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;15;kg;25040;15201;Putre;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;45;kg;104540;15201;Putre;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15201;Putre;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15201;Putre;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15201;Putre;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15201;Putre;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;5;kg;12450;15202;General Lagos;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;11;kg;22590;15202;General Lagos;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;15;kg;25040;15202;General Lagos;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;45;kg;104540;15202;General Lagos;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15202;General Lagos;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15202;General Lagos;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15202;General Lagos;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15202;General Lagos;15;Arica y Parinacota;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;5;kg;12350;01101;Iquique;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;11;kg;19450;01101;Iquique;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;15;kg;24140;01101;Iquique;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;45;kg;99550;01101;Iquique;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10140;01101;Iquique;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;9950;01101;Iquique;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;21780;01101;Iquique;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;76890;01101;Iquique;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;5;kg;12350;01107;Alto Hospicio;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;11;kg;19450;01107;Alto Hospicio;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;15;kg;24140;01107;Alto Hospicio;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;normal;45;kg;99550;01107;Alto Hospicio;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10140;01107;Alto Hospicio;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;9950;01107;Alto Hospicio;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;21780;01107;Alto Hospicio;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;76890;01107;Alto Hospicio;01;Tarapacá;2022-01-07 09:37:20.166978;2022-01-06 09:37:20.166978
