id_empresa;nombre_empresa;marca;tipo_gas;tamano;medida;precio;id_comuna;nombre_comuna;id_region;nombre_region;fecha_consulta;fecha_actualizacion
licc1310101;LIPIGAS;lipigas;normal;5;kg;12650;13101;Santiago Centro;13;Metropolitana de Santiago;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;normal;11;kg;18300;13101;Santiago Centro;13;Metropolitana de Santiago;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;normal;15;kg;23350;13101;Santiago Centro;13;Metropolitana de Santiago;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;normal;45;kg;70100;13101;Santiago Centro;13;Metropolitana de Santiago;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;12650;13101;Santiago Centro;13;Metropolitana de Santiago;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;18300;13101;Santiago Centro;13;Metropolitana de Santiago;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;23350;13101;Santiago Centro;13;Metropolitana de Santiago;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;70100;13101;Santiago Centro;13;Metropolitana de Santiago;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;normal;5;kg;13050;15101;Arica;15;Arica y Parinacota;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;normal;11;kg;21190;15101;Arica;15;Arica y Parinacota;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;normal;15;kg;22950;15101;Arica;15;Arica y Parinacota;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;normal;45;kg;88850;15101;Arica;15;Arica y Parinacota;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15101;Arica;15;Arica y Parinacota;2022-12-22 09:30:13.877062;2022-12-21 09:30:13.877062
