id_empresa;nombre_empresa;marca;tipo_gas;tamano;medida;precio;id_comuna;nombre_comuna;id_region;nombre_region;fecha_consulta;fecha_actualizacion
licc1310101;LIPIGAS;lipigas;normal;5;kg;13000;13101;Santiago Centro;13;Metropolitana de Santiago;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;11;kg;18600;13101;Santiago Centro;13;Metropolitana de Santiago;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;15;kg;24250;13101;Santiago Centro;13;Metropolitana de Santiago;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;45;kg;72150;13101;Santiago Centro;13;Metropolitana de Santiago;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;13000;13101;Santiago Centro;13;Metropolitana de Santiago;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;18600;13101;Santiago Centro;13;Metropolitana de Santiago;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24250;13101;Santiago Centro;13;Metropolitana de Santiago;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;72150;13101;Santiago Centro;13;Metropolitana de Santiago;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;5;kg;13450;15101;Arica;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;11;kg;21950;15101;Arica;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;15;kg;23650;15101;Arica;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;45;kg;91550;15101;Arica;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15101;Arica;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15101;Arica;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15101;Arica;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15101;Arica;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;5;kg;13450;15102;Camarones;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;11;kg;21890;15102;Camarones;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;15;kg;26000;15102;Camarones;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;45;kg;103090;15102;Camarones;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15102;Camarones;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15102;Camarones;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15102;Camarones;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15102;Camarones;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
licc1310101;LIPIGAS;lipigas;normal;5;kg;13450;15201;Putre;15;Arica y Parinacota;2023-04-27 09:30:08.631427;2023-04-26 09:30:08.631427
