id_empresa;nombre_empresa;marca;tipo_gas;tamano;medida;precio;id_comuna;nombre_comuna;id_region;nombre_region;fecha_consulta;fecha_actualizacion
licc1310101;LIPIGAS;lipigas;normal;5;kg;14000;13101;Santiago Centro;13;Metropolitana de Santiago;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;11;kg;21700;13101;Santiago Centro;13;Metropolitana de Santiago;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;15;kg;27750;13101;Santiago Centro;13;Metropolitana de Santiago;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;45;kg;86450;13101;Santiago Centro;13;Metropolitana de Santiago;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;14000;13101;Santiago Centro;13;Metropolitana de Santiago;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;21700;13101;Santiago Centro;13;Metropolitana de Santiago;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;27750;13101;Santiago Centro;13;Metropolitana de Santiago;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;86450;13101;Santiago Centro;13;Metropolitana de Santiago;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;5;kg;14450;15101;Arica;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;11;kg;24540;15101;Arica;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;15;kg;29500;15101;Arica;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;45;kg;104550;15101;Arica;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15101;Arica;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15101;Arica;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15101;Arica;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15101;Arica;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;5;kg;14450;15102;Camarones;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;11;kg;24540;15102;Camarones;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;15;kg;29500;15102;Camarones;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;45;kg;116090;15102;Camarones;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15102;Camarones;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15102;Camarones;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15102;Camarones;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15102;Camarones;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;5;kg;14450;15201;Putre;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;11;kg;24540;15201;Putre;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;15;kg;29500;15201;Putre;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;45;kg;116090;15201;Putre;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15201;Putre;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15201;Putre;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15201;Putre;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15201;Putre;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;5;kg;14450;15202;General Lagos;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;11;kg;24540;15202;General Lagos;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;15;kg;29500;15202;General Lagos;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;45;kg;116090;15202;General Lagos;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10940;15202;General Lagos;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;19750;15202;General Lagos;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;15;kg;24500;15202;General Lagos;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;45;kg;73050;15202;General Lagos;15;Arica y Parinacota;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;5;kg;14500;01101;Iquique;01;Tarapacá;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;11;kg;23450;01101;Iquique;01;Tarapacá;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;15;kg;27550;01101;Iquique;01;Tarapacá;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;normal;45;kg;106750;01101;Iquique;01;Tarapacá;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;5;kg;10140;01101;Iquique;01;Tarapacá;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
licc1310101;LIPIGAS;lipigas;catalitico;11;kg;9950;01101;Iquique;01;Tarapacá;2022-07-20 09:30:15.888251;2022-07-19 09:30:15.888251
